image_id,height,width,num_kelp_px,perc_kelp,num_cloud_px,perc_clouds,num_water_px,perc_water,dem_std,num_corrupt_px,perc_corrupt
BY109673,350,350,40,0.00032653061224489796,424,0.0034612244897959184,114970,0.938530612244898,5.824988017534013,0,0.0
MY665200,350,350,111,0.0009061224489795919,2625,0.02142857142857143,73721,0.6018040816326531,506.0325721461545,0,0.0
LU986384,350,350,3478,0.02839183673469388,960,0.00783673469387755,108999,0.8897877551020408,6.349435086751129,0,0.0
II771366,350,350,0,0.0,1022,0.008342857142857143,107505,0.8775918367346939,24.357079119028118,0,0.0
ER143122,350,350,1485,0.012122448979591837,6037,0.04928163265306122,45584,0.37211428571428573,214.81039474375808,0,0.0
HB146151,350,350,0,0.0,57120,0.4662857142857143,57508,0.4694530612244898,71.65410077140294,54674,0.44631836734693875
QI656656,350,350,97,0.0007918367346938775,242,0.001975510204081633,58856,0.48045714285714286,54.78415060381204,0,0.0
HS627953,350,350,0,0.0,6254,0.0510530612244898,37545,0.30648979591836734,10.5169668514502,0,0.0
BF391497,350,350,2436,0.019885714285714284,494,0.00403265306122449,109485,0.8937551020408163,2.0789794241800705,0,0.0
PX974180,350,350,0,0.0,1221,0.00996734693877551,122500,1.0,0.0,0,0.0
XQ896867,350,350,1556,0.01270204081632653,2136,0.01743673469387755,79286,0.6472326530612245,73.61702944105517,0,0.0
WV446373,350,350,0,0.0,13241,0.10808979591836734,19117,0.15605714285714287,67.01729239135638,0,0.0
HA483727,350,350,1047,0.008546938775510203,78,0.000636734693877551,116816,0.9536,3.8779602229280594,0,0.0
KW542882,350,350,0,0.0,55,0.0004489795918367347,103337,0.8435673469387756,15.22196222439526,0,0.0
ZZ173504,350,350,1621,0.01323265306122449,579,0.004726530612244898,113306,0.9249469387755102,2.5115172204973315,0,0.0
GN907101,350,350,0,0.0,476,0.0038857142857142857,114669,0.9360734693877552,4.9016487154370845,0,0.0
MG152701,350,350,827,0.006751020408163265,35,0.00028571428571428574,101769,0.8307673469387755,3.7097668694235653,0,0.0
MQ538967,350,350,24,0.0001959183673469388,115,0.0009387755102040817,24622,0.20099591836734693,10.24146359663254,0,0.0
UW794299,350,350,0,0.0,127,0.001036734693877551,122500,1.0,0.0,0,0.0
WZ212178,350,350,1247,0.010179591836734694,2323,0.01896326530612245,109855,0.8967755102040816,3.6518606687491086,0,0.0
JW194594,350,350,0,0.0,42448,0.3465142857142857,75909,0.619665306122449,6.498597689376007,41879,0.34186938775510206
XI856646,350,350,0,0.0,15857,0.12944489795918368,20171,0.16466122448979592,23.883746285207085,15469,0.12627755102040816
VA171736,350,350,520,0.0042448979591836735,5913,0.04826938775510204,108235,0.8835510204081632,18.802332748006222,1,8.163265306122448e-06
FF438334,350,350,4493,0.036677551020408164,8091,0.06604897959183674,117150,0.9563265306122449,1.6924012531211428,0,0.0
LO713302,350,350,0,0.0,112,0.0009142857142857143,65487,0.5345877551020408,63.526156837702146,0,0.0
UT494401,350,350,303,0.002473469387755102,6416,0.052375510204081634,97469,0.795665306122449,29.12309419636094,0,0.0
XZ107459,350,350,127,0.001036734693877551,569,0.004644897959183674,75681,0.6178040816326531,12.806039941416623,0,0.0
HO382206,350,350,106,0.0008653061224489796,77,0.0006285714285714285,112981,0.9222938775510204,21.81458265768214,0,0.0
AW690590,350,350,2555,0.02085714285714286,661,0.005395918367346939,111342,0.9089142857142857,4.168960237891801,0,0.0
DT924872,350,350,1154,0.009420408163265306,58,0.000473469387755102,66771,0.545069387755102,5.665399848663036,0,0.0
NR959907,350,350,0,0.0,93,0.0007591836734693878,62631,0.5112734693877551,43.38825536440225,0,0.0
VN874415,350,350,0,0.0,6,4.89795918367347e-05,116009,0.9470122448979592,14.395283305911677,6,4.89795918367347e-05
BM386270,350,350,653,0.005330612244897959,38188,0.31173877551020407,42767,0.3491183673469388,16.835901235981453,37748,0.3081469387755102
FM369705,350,350,0,0.0,41,0.0003346938775510204,109014,0.8899102040816327,607.5077663501313,0,0.0
CJ270341,350,350,962,0.007853061224489796,9,7.346938775510205e-05,110144,0.8991346938775511,15.153447260270108,0,0.0
PK637108,350,350,224,0.0018285714285714285,34547,0.28201632653061226,98888,0.8072489795918367,10.928784569578779,25127,0.20511836734693878
OG198023,350,350,593,0.004840816326530612,12076,0.09857959183673469,36514,0.2980734693877551,45.44529423255813,0,0.0
SP148234,350,350,347,0.00283265306122449,4699,0.03835918367346939,113963,0.9303102040816327,17.968962609284866,0,0.0
UF909985,350,350,0,0.0,11491,0.09380408163265307,101767,0.8307510204081633,11997.082979736128,6933,0.05659591836734694
FZ560824,350,350,161,0.0013142857142857142,39,0.0003183673469387755,72365,0.5907346938775511,211.54391779074226,0,0.0
KD185465,350,350,158,0.0012897959183673468,11197,0.09140408163265307,109120,0.8907755102040816,51.96186445759176,0,0.0
EU965932,350,350,1232,0.010057142857142857,1809,0.01476734693877551,106812,0.8719346938775511,23.53350877815812,0,0.0
XH605339,350,350,729,0.005951020408163265,3413,0.02786122448979592,118593,0.9681061224489796,1.050822055259631,0,0.0
YM349505,350,350,394,0.003216326530612245,59,0.00048163265306122447,98834,0.8068081632653061,622.2870678059677,0,0.0
RC380859,350,350,1123,0.00916734693877551,31,0.0002530612244897959,111412,0.9094857142857142,3.4759317923840394,0,0.0
TA390743,350,350,38,0.00031020408163265307,55,0.0004489795918367347,90667,0.7401387755102041,16.108922793264306,0,0.0
MI755322,350,350,493,0.004024489795918368,434,0.0035428571428571427,97738,0.7978612244897959,4.045515862530493,0,0.0
OP740084,350,350,68,0.0005551020408163266,7789,0.06358367346938776,65174,0.5320326530612245,28.521613293440726,51,0.0004163265306122449
KF356757,350,350,333,0.0027183673469387756,2,1.6326530612244897e-05,87330,0.7128979591836735,54.24099288758891,0,0.0
GG429474,350,350,0,0.0,16,0.00013061224489795917,114849,0.9375428571428571,6.487799837458673,0,0.0
GP567080,350,350,1323,0.0108,39,0.0003183673469387755,44519,0.3634204081632653,88.19567188778883,0,0.0
JW251363,350,350,0,0.0,7263,0.05928979591836735,28102,0.22940408163265305,83.43582897564677,0,0.0
PV286836,350,350,0,0.0,42096,0.3436408163265306,112823,0.921004081632653,2.6059705884382276,41838,0.34153469387755103
RH609990,350,350,2311,0.01886530612244898,660,0.005387755102040816,114247,0.9326285714285715,3.3487709782331176,0,0.0
NW238595,350,350,5248,0.04284081632653061,40,0.00032653061224489796,117474,0.9589714285714286,1.2823885256019665,0,0.0
RM658580,350,350,1457,0.011893877551020409,25914,0.21154285714285714,61338,0.5007183673469388,63.715748737402286,0,0.0
PP342034,350,350,336,0.002742857142857143,25,0.00020408163265306123,19029,0.15533877551020409,141.19657648096543,0,0.0
CK335745,350,350,0,0.0,50,0.00040816326530612246,97213,0.7935755102040817,12.319912225856617,0,0.0
WG318742,350,350,25,0.00020408163265306123,6047,0.04936326530612245,108475,0.8855102040816326,248.88452796248782,0,0.0
YB646174,350,350,0,0.0,1755,0.014326530612244898,122500,1.0,0.0,0,0.0
CO947272,350,350,2750,0.022448979591836733,18,0.0001469387755102041,81061,0.6617224489795919,34.556121977720665,0,0.0
ZF141438,350,350,0,0.0,968,0.007902040816326531,108300,0.8840816326530613,20.259739567146784,6,4.89795918367347e-05
IA651366,350,350,4789,0.03909387755102041,1,8.163265306122448e-06,97061,0.7923346938775511,11.232156797233303,0,0.0
FK838253,350,350,2454,0.020032653061224488,1586,0.012946938775510205,61089,0.4986857142857143,9.244909154909651,0,0.0
ZV525818,350,350,1024,0.008359183673469387,13166,0.10747755102040817,26384,0.2153795918367347,10.065063453634936,0,0.0
EE180913,350,350,0,0.0,56888,0.46439183673469386,114450,0.9342857142857143,8119.320499519045,54775,0.4471428571428571
QV659453,350,350,120,0.0009795918367346938,585,0.004775510204081633,87420,0.7136326530612245,22.882978695414135,5,4.0816326530612245e-05
NG743790,350,350,3415,0.02787755102040816,6,4.89795918367347e-05,26472,0.21609795918367347,9.47844977249599,0,0.0
WM495177,350,350,0,0.0,1,8.163265306122448e-06,56027,0.4573632653061224,9.046736758996154,34406,0.280865306122449
PQ950874,350,350,643,0.005248979591836735,44,0.00035918367346938774,55134,0.4500734693877551,16.386968689037445,0,0.0
SD832133,350,350,0,0.0,5852,0.04777142857142857,13900,0.11346938775510204,85.01937995771809,0,0.0
ZL451258,350,350,68,0.0005551020408163266,1281,0.010457142857142858,97053,0.792269387755102,253.51965511347694,0,0.0
OO808446,350,350,0,0.0,2664,0.021746938775510205,0,0.0,0.0,0,0.0
WI632006,350,350,425,0.0034693877551020408,101,0.0008244897959183673,41332,0.33740408163265306,7.656911112911029,0,0.0
XI661762,350,350,123,0.0010040816326530612,9,7.346938775510205e-05,45458,0.3710857142857143,19.674907889582105,0,0.0
LV614125,350,350,1973,0.01610612244897959,710,0.005795918367346939,47299,0.3861142857142857,52.843675476395724,0,0.0
PJ109576,350,350,3284,0.026808163265306124,4662,0.03805714285714286,103938,0.8484734693877551,5.321681433726168,0,0.0
BM345228,350,350,17,0.00013877551020408165,29487,0.24071020408163266,31222,0.2548734693877551,101.42376869150826,28033,0.2288408163265306
KQ968524,350,350,4362,0.03560816326530612,9142,0.07462857142857143,101958,0.8323102040816327,5.693045108491028,0,0.0
RQ886804,350,350,1882,0.01536326530612245,1605,0.013102040816326531,72912,0.5952,9.339770988401435,220,0.0017959183673469388
CI739975,350,350,0,0.0,91980,0.7508571428571429,118431,0.9667836734693878,13.160261829291626,81392,0.6644244897959184
UZ997689,350,350,0,0.0,13769,0.1124,11559,0.09435918367346939,84.0306836810882,0,0.0
GO457277,350,350,2172,0.01773061224489796,58866,0.4805387755102041,79752,0.6510367346938776,37.394568138857345,8,6.530612244897959e-05
PO790308,350,350,0,0.0,503,0.004106122448979592,112202,0.915934693877551,17.300868666519126,0,0.0
PL735829,350,350,539,0.0044,338,0.0027591836734693876,83587,0.6823428571428571,12.799096015233408,0,0.0
YY655378,350,350,5,4.0816326530612245e-05,1381,0.011273469387755102,121418,0.9911673469387755,1.774777927810847,0,0.0
ZQ995092,350,350,0,0.0,41014,0.3348081632653061,34409,0.2808897959183673,20.51421171715054,41014,0.3348081632653061
LV581003,350,350,0,0.0,3053,0.024922448979591838,25037,0.20438367346938777,30.02279441066914,0,0.0
QW908442,350,350,1328,0.010840816326530613,148,0.0012081632653061225,100301,0.8187836734693877,4.007815308259959,0,0.0
BY759868,350,350,30,0.00024489795918367346,35222,0.2875265306122449,68102,0.555934693877551,252.12092219091073,34067,0.27809795918367347
ZD397249,350,350,0,0.0,6943,0.05667755102040816,121645,0.9930204081632653,0.580650683509364,10,8.163265306122449e-05
JS810250,350,350,694,0.00566530612244898,932,0.007608163265306123,62450,0.509795918367347,4.092761831817036,0,0.0
NY285796,350,350,744,0.006073469387755102,399,0.0032571428571428573,106249,0.8673387755102041,9.263665254364653,6,4.89795918367347e-05
AK181566,350,350,786,0.006416326530612245,4054,0.03309387755102041,100799,0.8228489795918368,6.1887191735322995,0,0.0
IP560237,350,350,2953,0.02410612244897959,8060,0.06579591836734694,106381,0.8684163265306123,4.55588951648274,0,0.0
LT324885,350,350,0,0.0,64742,0.5285061224489795,122500,1.0,0.0,0,0.0
GU131126,350,350,892,0.007281632653061225,5686,0.04641632653061224,109812,0.8964244897959184,97.33418242238166,233,0.0019020408163265307
HO283652,350,350,0,0.0,1742,0.014220408163265306,0,0.0,0.0,0,0.0
VM239580,350,350,23,0.00018775510204081632,28,0.00022857142857142857,85471,0.6977224489795918,15.365563790367462,0,0.0
UV671386,350,350,0,0.0,80163,0.6543918367346939,0,0.0,0.0,80142,0.6542204081632653
YE568383,350,350,7,5.714285714285714e-05,24,0.0001959183673469388,107001,0.8734775510204081,163.90034811145563,0,0.0
HY200479,350,350,0,0.0,80066,0.6536,122500,1.0,0.0,77914,0.6360326530612245
WX952937,350,350,628,0.005126530612244898,4727,0.038587755102040815,28723,0.2344734693877551,42.54002282072423,0,0.0
DB987936,350,350,84,0.0006857142857142857,278,0.0022693877551020407,70975,0.5793877551020408,42.137456349601365,0,0.0
JA352064,350,350,0,0.0,19,0.00015510204081632654,113382,0.9255673469387755,21.805413644153898,0,0.0
OM719221,350,350,3115,0.02542857142857143,7134,0.05823673469387755,111952,0.9138938775510204,2.912312576603011,0,0.0
YK968386,350,350,295,0.0024081632653061226,7609,0.06211428571428571,107073,0.8740653061224489,25.996725298685732,0,0.0
JP107222,350,350,0,0.0,32820,0.2679183673469388,52965,0.4323673469387755,14.52994731764346,0,0.0
EI432963,350,350,0,0.0,525,0.004285714285714286,122500,1.0,0.0,0,0.0
HJ842658,350,350,0,0.0,3740,0.030530612244897958,33267,0.2715673469387755,68.5600565658183,0,0.0
SI896806,350,350,0,0.0,1,8.163265306122448e-06,54829,0.44758367346938777,25.892517920806462,0,0.0
DX535694,350,350,2053,0.01675918367346939,354,0.002889795918367347,119430,0.9749387755102041,1.4208572102765997,0,0.0
OI498928,350,350,4472,0.03650612244897959,1690,0.013795918367346938,118010,0.9633469387755103,1.740725041777244,0,0.0
PL559392,350,350,709,0.005787755102040816,996,0.008130612244897958,97942,0.7995265306122449,8.454462964666924,0,0.0
RL150392,350,350,0,0.0,9822,0.08017959183673469,1304,0.010644897959183674,11.423726675375509,0,0.0
DH876764,350,350,468,0.003820408163265306,1507,0.012302040816326531,48956,0.3996408163265306,29.316138524606245,0,0.0
MW771237,350,350,161,0.0013142857142857142,1127,0.0092,107811,0.8800897959183673,2.862177202880943,0,0.0
DI332785,350,350,1066,0.00870204081632653,660,0.005387755102040816,75033,0.6125142857142857,49.545651222067335,0,0.0
JS569579,350,350,4329,0.03533877551020408,16835,0.13742857142857143,112104,0.915134693877551,3.2588260633578345,11077,0.09042448979591837
SQ896924,350,350,1577,0.012873469387755103,688,0.005616326530612245,116399,0.950195918367347,4.0501333676324975,4,3.265306122448979e-05
ZP183902,350,350,0,0.0,9,7.346938775510205e-05,122500,1.0,0.0,0,0.0
UX753044,350,350,778,0.006351020408163265,32131,0.2622938775510204,86047,0.7024244897959183,35.25716173141993,21792,0.1778938775510204
EU417543,350,350,1807,0.014751020408163265,7668,0.06259591836734694,115366,0.9417632653061224,5.515189438511961,0,0.0
AY754728,350,350,0,0.0,716,0.005844897959183673,115110,0.9396734693877551,1.265762551409796,0,0.0
ST703551,350,350,1801,0.01470204081632653,0,0.0,77221,0.6303755102040817,14.496793838702148,0,0.0
EY590714,350,350,411,0.0033551020408163264,33934,0.27701224489795917,63485,0.5182448979591837,45.22763972350867,10389,0.08480816326530612
FH870405,350,350,0,0.0,0,0.0,954,0.007787755102040816,20.208442172156815,0,0.0
AT688678,350,350,0,0.0,4170,0.03404081632653061,122500,1.0,0.0,0,0.0
NT819916,350,350,0,0.0,1752,0.014302040816326531,63310,0.5168163265306123,9.296412681231317,0,0.0
PP278852,350,350,408,0.0033306122448979593,750,0.006122448979591836,54740,0.44685714285714284,24.34230054524569,0,0.0
XE782039,350,350,214,0.001746938775510204,31,0.0002530612244897959,90924,0.7422367346938775,14.010288132212764,0,0.0
VC433864,350,350,56191,0.45870204081632654,34341,0.280334693877551,112340,0.9170612244897959,18.374669396578795,17558,0.14333061224489796
PA510933,350,350,0,0.0,37159,0.3033387755102041,60884,0.4970122448979592,60.89783807856372,32740,0.267265306122449
WK939079,350,350,0,0.0,360,0.0029387755102040815,66321,0.5413959183673469,75.86710245197656,0,0.0
DG294735,350,350,0,0.0,11582,0.09454693877551021,97236,0.7937632653061224,29.824967203273136,0,0.0
HL204180,350,350,743,0.006065306122448979,6228,0.05084081632653061,51755,0.42248979591836733,64.91086935598206,0,0.0
YE772741,350,350,0,0.0,1314,0.010726530612244899,111215,0.9078775510204081,5.146293747401516,0,0.0
SZ348455,350,350,204,0.0016653061224489796,11,8.979591836734694e-05,45592,0.3721795918367347,52.016677452692285,0,0.0
KD486785,350,350,1616,0.013191836734693877,7,5.714285714285714e-05,97816,0.7984979591836735,4.259835678371941,0,0.0
LJ448475,350,350,19,0.00015510204081632654,4321,0.0352734693877551,58728,0.4794122448979592,24.380288828054148,0,0.0
RF383702,350,350,307,0.0025061224489795917,245,0.002,102268,0.8348408163265306,22.524735579756367,0,0.0
UC162387,350,350,0,0.0,4734,0.038644897959183674,83556,0.6820897959183674,135.93022704055693,16,0.00013061224489795917
QI756451,350,350,4623,0.03773877551020408,40808,0.3331265306122449,47673,0.3891673469387755,15.843638525515964,15,0.00012244897959183673
TW718975,350,350,23,0.00018775510204081632,12909,0.10537959183673469,55442,0.4525877551020408,49.60047006136103,0,0.0
CR723327,350,350,2678,0.021861224489795918,962,0.007853061224489796,91476,0.7467428571428572,19.295324364932426,0,0.0
XE465249,350,350,39,0.0003183673469387755,1018,0.008310204081632654,14575,0.11897959183673469,45.40588744506912,0,0.0
NU805796,350,350,471,0.0038448979591836734,8004,0.06533877551020408,113323,0.9250857142857143,95.41176321080131,0,0.0
LH735388,350,350,0,0.0,2950,0.024081632653061225,40655,0.33187755102040817,66.41471189457637,0,0.0
ON280496,350,350,0,0.0,1024,0.008359183673469387,0,0.0,0.0,0,0.0
GS295692,350,350,5875,0.04795918367346939,368,0.003004081632653061,110252,0.9000163265306123,2.156242327814731,0,0.0
KD837920,350,350,0,0.0,5012,0.040914285714285716,70847,0.5783428571428572,20.662203683622185,0,0.0
JQ943187,350,350,1525,0.012448979591836735,112,0.0009142857142857143,80345,0.6558775510204081,4.689315271900965,0,0.0
EI180308,350,350,0,0.0,2,1.6326530612244897e-05,119292,0.9738122448979591,10.043331827838893,0,0.0
JT685253,350,350,389,0.0031755102040816325,137,0.0011183673469387756,98584,0.8047673469387755,24.37550824497443,0,0.0
FY346580,350,350,745,0.006081632653061225,926,0.007559183673469388,104573,0.8536571428571429,440.1941578407358,0,0.0
LL565504,350,350,986,0.008048979591836735,171,0.0013959183673469388,60916,0.49727346938775513,25.0865990936834,0,0.0
DM823880,350,350,0,0.0,1376,0.01123265306122449,122500,1.0,0.0,0,0.0
KL877301,350,350,0,0.0,10898,0.08896326530612245,65979,0.538604081632653,56.32993472198056,0,0.0
NW550347,350,350,3025,0.02469387755102041,25,0.00020408163265306123,114377,0.9336897959183673,11.238771788335564,0,0.0
MZ893516,350,350,0,0.0,15290,0.12481632653061224,115543,0.9432081632653061,14.403201909779561,0,0.0
KZ156413,350,350,77,0.0006285714285714285,11728,0.09573877551020409,113437,0.9260163265306123,16.799978438731927,0,0.0
PZ288646,350,350,0,0.0,18479,0.15084897959183674,0,0.0,0.0,0,0.0
DE880494,350,350,0,0.0,13697,0.11181224489795918,122500,1.0,0.0,0,0.0
HA575214,350,350,126,0.0010285714285714286,31832,0.2598530612244898,114157,0.9318938775510204,3.5968851207021513,30006,0.24494693877551021
OC216242,350,350,0,0.0,1,8.163265306122448e-06,92595,0.7558775510204082,42.71812043970655,0,0.0
ZK815234,350,350,3571,0.029151020408163267,4695,0.0383265306122449,112856,0.9212734693877551,1.8558171051758818,0,0.0
XW891918,350,350,2885,0.023551020408163266,286,0.0023346938775510202,73482,0.5998530612244898,5.148858489255071,0,0.0
LW476533,350,350,303,0.002473469387755102,174,0.0014204081632653062,80547,0.6575265306122449,7.818834726023415,0,0.0
CQ614788,350,350,980,0.008,46,0.00037551020408163263,118314,0.9658285714285715,1.515611936982397,0,0.0
EO488019,350,350,0,0.0,24068,0.1964734693877551,58529,0.4777877551020408,123.33536980847514,23307,0.1902612244897959
BV970145,350,350,0,0.0,2336,0.01906938775510204,38648,0.31549387755102043,19.787750489323905,0,0.0
CE309905,350,350,609,0.004971428571428571,5545,0.04526530612244898,87442,0.7138122448979591,4.6636203166327,13667,0.11156734693877551
DV377776,350,350,454,0.003706122448979592,3217,0.02626122448979592,82395,0.6726122448979592,3.7747607872750715,0,0.0
FB206176,350,350,0,0.0,11793,0.09626938775510203,73109,0.5968081632653062,16073.970896738165,0,0.0
KF744693,350,350,1425,0.01163265306122449,41,0.0003346938775510204,22839,0.18644081632653062,17.083534180994853,0,0.0
AC930244,350,350,872,0.007118367346938776,13561,0.11070204081632654,119663,0.9768408163265306,2.2645303955720726,13437,0.10968979591836735
DP240807,350,350,415,0.0033877551020408164,1865,0.015224489795918367,110207,0.8996489795918368,28.788990605461766,0,0.0
PD720928,350,350,0,0.0,13015,0.10624489795918367,122500,1.0,0.0,0,0.0
PY478798,350,350,125,0.0010204081632653062,2200,0.017959183673469388,35470,0.2895510204081633,194.27144158145418,0,0.0
QD647312,350,350,253,0.0020653061224489796,27,0.00022040816326530612,68056,0.5555591836734693,68.6295021324627,0,0.0
GS957588,350,350,0,0.0,189,0.001542857142857143,99270,0.8103673469387755,259.2209547016262,0,0.0
OR897819,350,350,966,0.007885714285714286,29767,0.24299591836734694,72100,0.5885714285714285,32.54914206314247,25073,0.20467755102040816
XA305349,350,350,79,0.0006448979591836734,1344,0.010971428571428571,118850,0.970204081632653,1.13996218913307,0,0.0
JQ207596,350,350,0,0.0,39316,0.3209469387755102,41564,0.33929795918367345,9.11510495872628,39316,0.3209469387755102
QY975761,350,350,75,0.0006122448979591836,114,0.0009306122448979592,57466,0.4691102040816327,53.18087262064351,0,0.0
EF289630,350,350,0,0.0,0,0.0,122500,1.0,0.0,0,0.0
YD701790,350,350,1104,0.009012244897959184,16122,0.1316081632653061,65357,0.5335265306122449,6.01218648138765,0,0.0
LQ211291,350,350,4,3.265306122448979e-05,74,0.0006040816326530613,17782,0.1451591836734694,13.11581746112187,0,0.0
SE768324,350,350,451,0.0036816326530612247,0,0.0,73493,0.5999428571428571,15.681761708908125,0,0.0
BV706174,350,350,788,0.00643265306122449,1174,0.009583673469387755,119288,0.9737795918367347,2.4319474004455657,0,0.0
GA689083,350,350,2333,0.019044897959183675,20,0.00016326530612244898,113070,0.9230204081632654,1.9254321488954111,0,0.0
GV999797,350,350,0,0.0,5930,0.04840816326530612,114639,0.9358285714285715,8.30504905384001,0,0.0
RP262530,350,350,2367,0.019322448979591837,120,0.0009795918367346938,86144,0.7032163265306123,30.02385435078916,0,0.0
HS937200,350,350,978,0.007983673469387755,19839,0.16195102040816325,109999,0.8979510204081632,16.74845447666544,19735,0.16110204081632654
SV206440,350,350,0,0.0,6771,0.055273469387755104,122500,1.0,0.0,0,0.0
DF910883,350,350,363,0.002963265306122449,1725,0.014081632653061225,87813,0.7168408163265306,7.282201192227638,0,0.0
XP392047,350,350,1069,0.008726530612244899,2618,0.021371428571428572,85405,0.6971836734693878,31.962709278901045,0,0.0
YO255362,350,350,0,0.0,59,0.00048163265306122447,116967,0.9548326530612244,477.631190033614,0,0.0
DY291029,350,350,147,0.0012,995,0.008122448979591837,117563,0.9596979591836735,23.05250303871116,0,0.0
EQ260765,350,350,0,0.0,133,0.0010857142857142858,117006,0.9551510204081632,1.539610985640649,8,6.530612244897959e-05
GE695379,350,350,0,0.0,6029,0.049216326530612246,89710,0.732326530612245,30.344019537810418,0,0.0
QN970914,350,350,1119,0.00913469387755102,4268,0.03484081632653061,108473,0.8854938775510204,1.7871492827779603,15,0.00012244897959183673
FB976822,350,350,0,0.0,796,0.006497959183673469,38430,0.3137142857142857,16.765008350102068,0,0.0
YG370756,350,350,0,0.0,3552,0.02899591836734694,12317,0.1005469387755102,14.1754383231893,0,0.0
IN197744,350,350,172,0.0014040816326530612,385,0.003142857142857143,101665,0.8299183673469388,32.27971019635529,0,0.0
VD785315,350,350,0,0.0,111746,0.9122122448979592,73055,0.5963673469387755,38.755565976546286,101455,0.828204081632653
WO112581,350,350,0,0.0,1678,0.01369795918367347,122500,1.0,0.0,0,0.0
BZ489523,350,350,145,0.0011836734693877551,64313,0.5250040816326531,111153,0.9073714285714286,1.948120267444105,55996,0.45711020408163267
VW341099,350,350,468,0.003820408163265306,21,0.00017142857142857143,92104,0.751869387755102,8.683071571337507,0,0.0
